Date,Country,Cases,Deaths,Population
2020-05-30,Lithuania,4,0,2794090
2020-05-29,Lithuania,9,2,2794090
2020-05-28,Lithuania,7,0,2794090
2020-05-27,Lithuania,10,1,2794090
2020-05-26,Lithuania,5,0,2794090
2020-05-25,Lithuania,7,2,2794090
2020-05-24,Lithuania,6,1,2794090
2020-05-23,Lithuania,10,1,2794090
2020-05-22,Lithuania,11,1,2794090
2020-05-21,Lithuania,12,0,2794090
2020-05-20,Lithuania,15,0,2794090
2020-05-19,Lithuania,16,1,2794090
2020-05-18,Lithuania,12,0,2794090
2020-05-17,Lithuania,6,2,2794090
2020-05-16,Lithuania,10,1,2794090
2020-05-15,Lithuania,14,1,2794090
2020-05-14,Lithuania,12,2,2794090
2020-05-13,Lithuania,9,0,2794090
2020-05-12,Lithuania,13,0,2794090
2020-05-11,Lithuania,9,3,2794090
2020-05-10,Lithuania,9,0,2794090
2020-05-09,Lithuania,14,1,2794090
2020-05-08,Lithuania,25,0,2794090
2020-05-07,Lithuania,11,0,2794090
2020-05-06,Lithuania,4,1,2794090
2020-05-05,Lithuania,7,1,2794090
2020-05-04,Lithuania,4,0,2794090
2020-05-03,Lithuania,7,0,2794090
2020-05-02,Lithuania,7,0,2794090
2020-05-01,Lithuania,4,1,2794090
2020-04-30,Lithuania,6,0,2794090
2020-04-29,Lithuania,19,0,2794090
2020-04-28,Lithuania,29,0,2794090
2020-04-27,Lithuania,2,0,2794090
2020-04-26,Lithuania,15,1,2794090
2020-04-25,Lithuania,11,2,2794090
2020-04-24,Lithuania,13,1,2794090
2020-04-23,Lithuania,16,1,2794090
2020-04-22,Lithuania,18,0,2794090
2020-04-21,Lithuania,22,1,2794090
2020-04-20,Lithuania,26,0,2794090
2020-04-19,Lithuania,21,3,2794090
2020-04-18,Lithuania,93,1,2794090
2020-04-17,Lithuania,49,1,2794090
2020-04-16,Lithuania,26,1,2794090
2020-04-15,Lithuania,27,0,2794090
2020-04-14,Lithuania,18,4,2794090
2020-04-13,Lithuania,6,1,2794090
2020-04-12,Lithuania,19,1,2794090
2020-04-11,Lithuania,33,1,2794090
2020-04-10,Lithuania,39,1,2794090
2020-04-09,Lithuania,38,1,2794090
2020-04-08,Lithuania,50,0,2794090
2020-04-07,Lithuania,33,0,2794090
2020-04-06,Lithuania,40,1,2794090
2020-04-05,Lithuania,31,2,2794090
2020-04-04,Lithuania,46,1,2794090
2020-04-03,Lithuania,43,1,2794090
2020-04-02,Lithuania,58,0,2794090
2020-04-01,Lithuania,73,0,2794090
2020-03-31,Lithuania,44,2,2794090
2020-03-30,Lithuania,73,0,2794090
2020-03-29,Lithuania,17,0,2794090
2020-03-28,Lithuania,36,0,2794090
2020-03-27,Lithuania,44,0,2794090
2020-03-26,Lithuania,16,1,2794090
2020-03-25,Lithuania,55,1,2794090
2020-03-24,Lithuania,24,1,2794090
2020-03-23,Lithuania,30,1,2794090
2020-03-22,Lithuania,28,0,2794090
2020-03-21,Lithuania,23,0,2794090
2020-03-20,Lithuania,-40,0,2794090
2020-03-19,Lithuania,11,0,2794090
2020-03-18,Lithuania,9,0,2794090
2020-03-17,Lithuania,8,0,2794090
2020-03-16,Lithuania,7,0,2794090
2020-03-15,Lithuania,3,0,2794090
2020-03-14,Lithuania,3,0,2794090
2020-03-13,Lithuania,2,0,2794090
2020-03-12,Lithuania,1,0,2794090
2020-03-11,Lithuania,0,0,2794090
2020-03-10,Lithuania,2,0,2794090
2020-03-09,Lithuania,0,0,2794090
2020-03-08,Lithuania,0,0,2794090
2020-03-07,Lithuania,0,0,2794090
2020-03-06,Lithuania,0,0,2794090
2020-03-05,Lithuania,0,0,2794090
2020-03-04,Lithuania,0,0,2794090
2020-03-03,Lithuania,0,0,2794090
2020-03-02,Lithuania,0,0,2794090
2020-03-01,Lithuania,0,0,2794090
2020-02-29,Lithuania,0,0,2794090
2020-02-28,Lithuania,1,0,2794090
2020-02-27,Lithuania,0,0,2794090
2020-02-26,Lithuania,0,0,2794090
2020-02-25,Lithuania,0,0,2794090
2020-02-24,Lithuania,0,0,2794090
2020-02-23,Lithuania,0,0,2794090
2020-02-22,Lithuania,0,0,2794090
2020-02-21,Lithuania,0,0,2794090
2020-02-20,Lithuania,0,0,2794090
2020-02-19,Lithuania,0,0,2794090
2020-02-18,Lithuania,0,0,2794090
2020-02-17,Lithuania,0,0,2794090
2020-02-16,Lithuania,0,0,2794090
2020-02-15,Lithuania,0,0,2794090
2020-02-14,Lithuania,0,0,2794090
2020-02-13,Lithuania,0,0,2794090
2020-02-12,Lithuania,0,0,2794090
2020-02-11,Lithuania,0,0,2794090
2020-02-10,Lithuania,0,0,2794090
2020-02-09,Lithuania,0,0,2794090
2020-02-08,Lithuania,0,0,2794090
2020-02-07,Lithuania,0,0,2794090
2020-02-06,Lithuania,0,0,2794090
2020-02-05,Lithuania,0,0,2794090
2020-02-04,Lithuania,0,0,2794090
2020-02-03,Lithuania,0,0,2794090
2020-02-02,Lithuania,0,0,2794090
2020-02-01,Lithuania,0,0,2794090
2022-06-13,Luxembourg,625,0,626108
2022-06-12,Luxembourg,133,0,626108
2022-06-11,Luxembourg,358,0,626108
2022-06-10,Luxembourg,407,0,626108
2022-06-09,Luxembourg,518,0,626108
2022-06-08,Luxembourg,630,0,626108
2022-06-07,Luxembourg,751,1,626108
2022-06-06,Luxembourg,27,0,626108
2022-06-05,Luxembourg,18,1,626108
2022-06-04,Luxembourg,264,0,626108
2022-06-03,Luxembourg,268,0,626108
2022-06-02,Luxembourg,347,1,626108
2022-06-01,Luxembourg,270,1,626108
2022-05-31,Luxembourg,423,0,626108
2022-05-30,Luxembourg,344,0,626108
2022-05-29,Luxembourg,15,0,626108
2022-05-28,Luxembourg,160,1,626108
2022-05-27,Luxembourg,221,0,626108
2022-05-26,Luxembourg,37,0,626108
2022-05-25,Luxembourg,245,0,626108
2022-05-24,Luxembourg,235,0,626108
2022-05-23,Luxembourg,261,1,626108
2022-05-22,Luxembourg,13,0,626108
2022-05-21,Luxembourg,169,0,626108
2022-05-20,Luxembourg,237,1,626108
2022-05-19,Luxembourg,261,1,626108
2022-05-18,Luxembourg,331,1,626108
2022-05-17,Luxembourg,432,0,626108
2022-05-16,Luxembourg,436,0,626108
2022-05-15,Luxembourg,16,0,626108
2022-05-14,Luxembourg,246,0,626108
2022-05-13,Luxembourg,438,0,626108
2022-05-12,Luxembourg,613,0,626108
2022-05-11,Luxembourg,869,1,626108
2022-05-10,Luxembourg,506,1,626108
2022-05-09,Luxembourg,16,1,626108
2022-05-08,Luxembourg,13,1,626108
2022-05-07,Luxembourg,479,1,626108
2022-05-06,Luxembourg,526,0,626108
2022-05-05,Luxembourg,485,1,626108
2022-05-04,Luxembourg,543,0,626108
2022-05-03,Luxembourg,797,1,626108
2022-05-02,Luxembourg,418,0,626108
2022-05-01,Luxembourg,25,0,626108
2022-04-30,Luxembourg,465,2,626108
2022-04-29,Luxembourg,571,0,626108
2022-04-28,Luxembourg,608,0,626108
2022-04-27,Luxembourg,562,1,626108
2022-04-26,Luxembourg,822,1,626108
2022-04-25,Luxembourg,588,0,626108
2022-04-24,Luxembourg,27,3,626108
2022-04-23,Luxembourg,631,0,626108
2022-04-22,Luxembourg,652,1,626108
2022-04-21,Luxembourg,829,2,626108
2022-04-20,Luxembourg,1468,0,626108
2022-04-19,Luxembourg,678,1,626108
2022-04-18,Luxembourg,26,0,626108
2022-04-17,Luxembourg,26,1,626108
2022-04-16,Luxembourg,767,0,626108
2022-04-15,Luxembourg,861,0,626108
2022-04-14,Luxembourg,775,1,626108
2022-04-13,Luxembourg,1008,1,626108
2022-04-12,Luxembourg,1189,1,626108
2022-04-11,Luxembourg,777,1,626108
2022-04-10,Luxembourg,34,3,626108
2022-04-09,Luxembourg,840,2,626108
2022-04-08,Luxembourg,1022,0,626108
2022-04-07,Luxembourg,862,2,626108
2022-04-06,Luxembourg,1249,1,626108
2022-04-05,Luxembourg,1521,0,626108
2022-04-04,Luxembourg,644,1,626108
2022-04-03,Luxembourg,30,0,626108
2022-04-02,Luxembourg,1078,2,626108
2022-04-01,Luxembourg,1303,1,626108
2022-03-31,Luxembourg,1148,1,626108
2022-03-30,Luxembourg,1732,1,626108
2022-03-29,Luxembourg,1708,0,626108
2022-03-28,Luxembourg,1111,3,626108
2022-03-27,Luxembourg,61,3,626108
2022-03-26,Luxembourg,1613,3,626108
2022-03-25,Luxembourg,1383,1,626108
2022-03-24,Luxembourg,2146,1,626108
2022-03-23,Luxembourg,2216,3,626108
2022-03-22,Luxembourg,1284,2,626108
2022-03-21,Luxembourg,847,4,626108
2022-03-20,Luxembourg,278,2,626108
2022-03-19,Luxembourg,1053,1,626108
2022-03-18,Luxembourg,1197,1,626108
2022-03-17,Luxembourg,1501,1,626108
2022-03-16,Luxembourg,1405,2,626108
2022-03-15,Luxembourg,1450,1,626108
2022-03-14,Luxembourg,907,1,626108
2022-03-13,Luxembourg,24,2,626108
2022-03-12,Luxembourg,837,0,626108
2022-03-11,Luxembourg,1062,0,626108
2022-03-10,Luxembourg,1010,0,626108
2022-03-09,Luxembourg,1174,4,626108
2022-03-08,Luxembourg,1082,1,626108
2022-03-07,Luxembourg,779,0,626108
2022-03-06,Luxembourg,30,3,626108
2022-03-05,Luxembourg,680,0,626108
2022-03-04,Luxembourg,901,0,626108
2022-03-03,Luxembourg,653,1,626108
2022-03-02,Luxembourg,845,2,626108
2022-03-01,Luxembourg,1060,1,626108
2022-02-28,Luxembourg,625,0,626108
2022-02-27,Luxembourg,32,1,626108
2022-02-26,Luxembourg,527,2,626108
2022-02-25,Luxembourg,715,0,626108
2022-02-24,Luxembourg,708,2,626108
2022-02-23,Luxembourg,819,0,626108
2022-02-22,Luxembourg,1071,2,626108
2022-02-21,Luxembourg,798,1,626108
2022-02-20,Luxembourg,18,1,626108
2022-02-19,Luxembourg,606,1,626108
2022-02-18,Luxembourg,511,0,626108
2022-02-17,Luxembourg,636,1,626108
2022-02-16,Luxembourg,559,3,626108
2022-02-15,Luxembourg,769,0,626108
2022-02-14,Luxembourg,549,1,626108
2022-02-13,Luxembourg,15,3,626108
2022-02-12,Luxembourg,674,3,626108
2022-02-11,Luxembourg,751,1,626108
2022-02-10,Luxembourg,917,1,626108
2022-02-09,Luxembourg,1050,2,626108
2022-02-08,Luxembourg,1352,0,626108
2022-02-07,Luxembourg,1112,2,626108
2022-02-06,Luxembourg,69,2,626108
2022-02-05,Luxembourg,1333,2,626108
2022-02-04,Luxembourg,1628,4,626108
2022-02-03,Luxembourg,1978,2,626108
2022-02-02,Luxembourg,1994,0,626108
2022-02-01,Luxembourg,2548,3,626108
2022-01-31,Luxembourg,1453,1,626108
2022-01-30,Luxembourg,134,1,626108
2022-01-29,Luxembourg,2244,2,626108
2022-01-28,Luxembourg,2172,1,626108
2022-01-27,Luxembourg,2552,1,626108
2022-01-26,Luxembourg,3029,0,626108
2022-01-25,Luxembourg,3073,2,626108
2022-01-24,Luxembourg,1714,0,626108
2022-01-23,Luxembourg,229,1,626108
2022-01-22,Luxembourg,2773,1,626108
2022-01-21,Luxembourg,2495,0,626108
2022-01-20,Luxembourg,2838,2,626108
2022-01-19,Luxembourg,3073,0,626108
2022-01-18,Luxembourg,2560,1,626108
2022-01-17,Luxembourg,1325,2,626108
2022-01-16,Luxembourg,546,2,626108
2022-01-15,Luxembourg,1607,1,626108
2022-01-14,Luxembourg,2275,0,626108
2022-01-13,Luxembourg,2109,3,626108
2022-01-12,Luxembourg,2312,1,626108
2022-01-11,Luxembourg,1924,0,626108
2022-01-10,Luxembourg,961,0,626108
2022-01-09,Luxembourg,364,4,626108
2022-01-08,Luxembourg,1626,2,626108
2022-01-07,Luxembourg,1845,3,626108
2022-01-06,Luxembourg,1904,0,626108
2022-01-05,Luxembourg,1932,1,626108
2022-01-04,Luxembourg,2132,2,626108
2022-01-03,Luxembourg,877,1,626108
2022-01-02,Luxembourg,43,1,626108
2022-01-01,Luxembourg,299,1,626108
2021-12-31,Luxembourg,1250,0,626108
2021-12-30,Luxembourg,1281,1,626108
2021-12-29,Luxembourg,1231,2,626108
2021-12-28,Luxembourg,1053,1,626108
2021-12-27,Luxembourg,486,0,626108
2021-12-26,Luxembourg,28,2,626108
2021-12-25,Luxembourg,130,2,626108
2021-12-24,Luxembourg,576,1,626108
2021-12-23,Luxembourg,543,0,626108
2021-12-22,Luxembourg,582,1,626108
2021-12-21,Luxembourg,600,1,626108
2021-12-20,Luxembourg,229,1,626108
2021-12-19,Luxembourg,117,1,626108
2021-12-18,Luxembourg,374,3,626108
2021-12-17,Luxembourg,428,1,626108
2021-12-16,Luxembourg,351,1,626108
2021-12-15,Luxembourg,537,1,626108
2021-12-14,Luxembourg,711,0,626108
2021-12-13,Luxembourg,209,2,626108
2021-12-12,Luxembourg,73,0,626108
2021-12-11,Luxembourg,373,1,626108
2021-12-10,Luxembourg,427,3,626108
2021-12-09,Luxembourg,369,1,626108
2021-12-08,Luxembourg,486,0,626108
2021-12-07,Luxembourg,666,2,626108
2021-12-06,Luxembourg,199,3,626108
2021-12-05,Luxembourg,105,1,626108
2021-12-04,Luxembourg,359,1,626108
2021-12-03,Luxembourg,471,3,626108
2021-12-02,Luxembourg,438,1,626108
2021-12-01,Luxembourg,570,3,626108
2021-11-30,Luxembourg,585,1,626108
2021-11-29,Luxembourg,171,1,626108
2021-11-28,Luxembourg,79,2,626108
2021-11-27,Luxembourg,376,4,626108
2021-11-26,Luxembourg,447,1,626108
2021-11-25,Luxembourg,335,2,626108
2021-11-24,Luxembourg,421,2,626108
2021-11-23,Luxembourg,556,0,626108
2021-11-22,Luxembourg,159,0,626108
2021-11-21,Luxembourg,71,0,626108
2021-11-20,Luxembourg,283,0,626108
2021-11-19,Luxembourg,323,0,626108
2021-11-18,Luxembourg,300,0,626108
2021-11-17,Luxembourg,299,2,626108
2021-11-16,Luxembourg,491,1,626108
2021-11-15,Luxembourg,130,0,626108
2021-11-14,Luxembourg,50,1,626108
2021-11-13,Luxembourg,191,3,626108
2021-11-12,Luxembourg,252,0,626108
2021-11-11,Luxembourg,179,1,626108
2021-11-10,Luxembourg,243,2,626108
2021-11-09,Luxembourg,347,0,626108
2021-11-08,Luxembourg,185,1,626108
2021-11-07,Luxembourg,41,0,626108
2021-11-06,Luxembourg,186,0,626108
2021-11-05,Luxembourg,225,3,626108
2021-11-04,Luxembourg,219,0,626108
2021-11-03,Luxembourg,432,1,626108
2021-11-02,Luxembourg,97,0,626108
2021-11-01,Luxembourg,11,2,626108
2021-10-31,Luxembourg,18,1,626108
2021-10-30,Luxembourg,163,1,626108
2021-10-29,Luxembourg,219,1,626108
2021-10-28,Luxembourg,182,0,626108
2021-10-27,Luxembourg,138,0,626108
2021-10-26,Luxembourg,239,1,626108
2021-10-25,Luxembourg,161,0,626108
2021-10-24,Luxembourg,12,0,626108
2021-10-23,Luxembourg,154,0,626108
2021-10-22,Luxembourg,194,0,626108
2021-10-21,Luxembourg,141,0,626108
2021-10-20,Luxembourg,131,0,626108
2021-10-19,Luxembourg,246,2,626108
2021-10-18,Luxembourg,103,0,626108
2021-10-17,Luxembourg,17,1,626108
2021-10-16,Luxembourg,111,0,626108
2021-10-15,Luxembourg,134,0,626108
2021-10-14,Luxembourg,91,1,626108
2021-10-13,Luxembourg,166,0,626108
2021-10-12,Luxembourg,163,0,626108
2021-10-11,Luxembourg,104,0,626108
2021-10-10,Luxembourg,3,0,626108
2021-10-09,Luxembourg,71,0,626108
2021-10-08,Luxembourg,104,1,626108
2021-10-07,Luxembourg,77,0,626108
2021-10-06,Luxembourg,160,0,626108
2021-10-05,Luxembourg,161,1,626108
2021-10-04,Luxembourg,99,0,626108
2021-10-03,Luxembourg,3,1,626108
2021-10-02,Luxembourg,101,0,626108
2021-10-01,Luxembourg,91,0,626108
2021-09-30,Luxembourg,107,0,626108
2021-09-29,Luxembourg,89,0,626108
2021-09-28,Luxembourg,132,0,626108
2021-09-27,Luxembourg,68,0,626108
2021-09-26,Luxembourg,7,0,626108
2021-09-25,Luxembourg,75,0,626108
2021-09-24,Luxembourg,86,0,626108
2021-09-23,Luxembourg,74,0,626108
2021-09-22,Luxembourg,136,0,626108
2021-09-21,Luxembourg,141,0,626108
2021-09-20,Luxembourg,71,1,626108
2021-09-19,Luxembourg,2,0,626108
2021-09-18,Luxembourg,56,0,626108
2021-09-17,Luxembourg,93,0,626108
2021-09-16,Luxembourg,91,0,626108
2021-09-15,Luxembourg,102,0,626108
2021-09-14,Luxembourg,102,0,626108
2021-09-13,Luxembourg,96,0,626108
2021-09-12,Luxembourg,4,0,626108
2021-09-11,Luxembourg,62,0,626108
2021-09-10,Luxembourg,100,0,626108
2021-09-09,Luxembourg,92,1,626108
2021-09-08,Luxembourg,85,0,626108
2021-09-07,Luxembourg,97,1,626108
2021-09-06,Luxembourg,113,0,626108
2021-09-05,Luxembourg,7,0,626108
2021-09-04,Luxembourg,80,1,626108
2021-09-03,Luxembourg,56,1,626108
2021-09-02,Luxembourg,121,0,626108
2021-09-01,Luxembourg,77,0,626108
2021-08-31,Luxembourg,144,0,626108
2021-08-30,Luxembourg,88,0,626108
2021-08-29,Luxembourg,8,0,626108
2021-08-28,Luxembourg,59,0,626108
2021-08-27,Luxembourg,88,0,626108
2021-08-26,Luxembourg,75,0,626108
2021-08-25,Luxembourg,130,0,626108
2021-08-24,Luxembourg,96,0,626108
2021-08-23,Luxembourg,86,0,626108
2021-08-22,Luxembourg,8,0,626108
2021-08-21,Luxembourg,55,0,626108
2021-08-20,Luxembourg,82,0,626108
2021-08-19,Luxembourg,67,0,626108
2021-08-18,Luxembourg,63,1,626108
2021-08-17,Luxembourg,76,1,626108
2021-08-16,Luxembourg,89,0,626108
2021-08-15,Luxembourg,7,0,626108
2021-08-14,Luxembourg,39,0,626108
2021-08-13,Luxembourg,49,0,626108
2021-08-12,Luxembourg,50,1,626108
2021-08-11,Luxembourg,47,0,626108
2021-08-10,Luxembourg,61,2,626108
2021-08-09,Luxembourg,42,0,626108
2021-08-08,Luxembourg,2,1,626108
2021-08-07,Luxembourg,54,0,626108
2021-08-06,Luxembourg,77,0,626108
2021-08-05,Luxembourg,50,0,626108
2021-08-04,Luxembourg,68,0,626108
2021-08-03,Luxembourg,101,1,626108
2021-08-02,Luxembourg,52,0,626108
2021-08-01,Luxembourg,5,0,626108
2021-07-31,Luxembourg,50,0,626108
2021-07-30,Luxembourg,65,0,626108
2021-07-29,Luxembourg,54,0,626108
2021-07-28,Luxembourg,70,0,626108
2021-07-27,Luxembourg,107,0,626108
2021-07-26,Luxembourg,88,0,626108
2021-07-25,Luxembourg,4,1,626108
2021-07-24,Luxembourg,61,0,626108
2021-07-23,Luxembourg,75,0,626108
2021-07-22,Luxembourg,103,0,626108
2021-07-21,Luxembourg,94,0,626108
2021-07-20,Luxembourg,140,0,626108
2021-07-19,Luxembourg,90,0,626108
2021-07-18,Luxembourg,7,0,626108
2021-07-17,Luxembourg,84,0,626108
2021-07-16,Luxembourg,133,1,626108
2021-07-15,Luxembourg,127,1,626108
2021-07-14,Luxembourg,123,0,626108
2021-07-13,Luxembourg,118,0,626108
2021-07-12,Luxembourg,135,0,626108
2021-07-11,Luxembourg,8,0,626108
2021-07-10,Luxembourg,113,0,626108
2021-07-09,Luxembourg,127,0,626108
2021-07-08,Luxembourg,131,0,626108
2021-07-07,Luxembourg,131,0,626108
2021-07-06,Luxembourg,201,1,626108
2021-07-05,Luxembourg,118,0,626108
2021-07-04,Luxembourg,9,0,626108
2021-07-03,Luxembourg,195,0,626108
2021-07-02,Luxembourg,194,0,626108
2021-07-01,Luxembourg,136,0,626108
2021-06-30,Luxembourg,107,0,626108
2021-06-29,Luxembourg,92,0,626108
2021-06-28,Luxembourg,53,0,626108
2021-06-27,Luxembourg,5,0,626108
2021-06-26,Luxembourg,18,0,626108
2021-06-25,Luxembourg,19,0,626108
2021-06-24,Luxembourg,14,0,626108
2021-06-23,Luxembourg,4,0,626108
2021-06-22,Luxembourg,35,0,626108
2021-06-21,Luxembourg,12,0,626108
2021-06-20,Luxembourg,0,0,626108
2021-06-19,Luxembourg,8,1,626108
2021-06-18,Luxembourg,11,0,626108
2021-06-17,Luxembourg,13,0,626108
2021-06-16,Luxembourg,18,0,626108
2021-06-15,Luxembourg,19,0,626108
2021-06-14,Luxembourg,21,0,626108
2021-06-13,Luxembourg,1,0,626108
2021-06-12,Luxembourg,17,0,626108
2021-06-11,Luxembourg,21,0,626108
2021-06-10,Luxembourg,23,0,626108
2021-06-09,Luxembourg,40,0,626108
2021-06-08,Luxembourg,52,0,626108
2021-06-07,Luxembourg,35,0,626108
2021-06-06,Luxembourg,3,0,626108
2021-06-05,Luxembourg,37,0,626108
2021-06-04,Luxembourg,34,0,626108
2021-06-03,Luxembourg,94,0,626108
2021-06-02,Luxembourg,61,0,626108
2021-06-01,Luxembourg,44,1,626108
2021-05-31,Luxembourg,51,1,626108
2021-05-30,Luxembourg,0,0,626108
2021-05-29,Luxembourg,43,1,626108
2021-05-28,Luxembourg,59,0,626108
2021-05-27,Luxembourg,81,2,626108
2021-05-26,Luxembourg,80,1,626108
2021-05-25,Luxembourg,90,0,626108
2021-05-24,Luxembourg,1,0,626108
2021-05-23,Luxembourg,9,0,626108
2021-05-22,Luxembourg,85,1,626108
2021-05-21,Luxembourg,65,0,626108
2021-05-20,Luxembourg,50,0,626108
2021-05-19,Luxembourg,68,2,626108
2021-05-18,Luxembourg,165,0,626108
2021-05-17,Luxembourg,53,0,626108
2021-05-16,Luxembourg,20,1,626108
2021-05-15,Luxembourg,101,1,626108
2021-05-14,Luxembourg,108,0,626108
2021-05-13,Luxembourg,24,0,626108
2021-05-12,Luxembourg,159,0,626108
2021-05-11,Luxembourg,188,0,626108
2021-05-10,Luxembourg,128,1,626108
2021-05-09,Luxembourg,14,2,626108
2021-05-08,Luxembourg,111,0,626108
2021-05-07,Luxembourg,147,1,626108
2021-05-06,Luxembourg,134,0,626108
2021-05-05,Luxembourg,154,1,626108
2021-05-04,Luxembourg,183,0,626108
2021-05-03,Luxembourg,177,0,626108
2021-05-02,Luxembourg,9,0,626108
2021-05-01,Luxembourg,68,3,626108
2021-04-30,Luxembourg,198,1,626108
2021-04-29,Luxembourg,153,2,626108
2021-04-28,Luxembourg,207,2,626108
2021-04-27,Luxembourg,239,1,626108
2021-04-26,Luxembourg,223,0,626108
2021-04-25,Luxembourg,44,0,626108
2021-04-24,Luxembourg,109,1,626108
2021-04-23,Luxembourg,195,0,626108
2021-04-22,Luxembourg,200,0,626108
2021-04-21,Luxembourg,209,2,626108
2021-04-20,Luxembourg,278,2,626108
2021-04-19,Luxembourg,167,0,626108
2021-04-18,Luxembourg,31,1,626108
2021-04-17,Luxembourg,156,0,626108
2021-04-16,Luxembourg,209,0,626108
2021-04-15,Luxembourg,196,0,626108
2021-04-14,Luxembourg,214,1,626108
2021-04-13,Luxembourg,270,4,626108
2021-04-12,Luxembourg,181,2,626108
2021-04-11,Luxembourg,29,2,626108
2021-04-10,Luxembourg,201,2,626108
2021-04-09,Luxembourg,183,6,626108
2021-04-08,Luxembourg,286,1,626108
2021-04-07,Luxembourg,387,0,626108
2021-04-06,Luxembourg,168,1,626108
2021-04-05,Luxembourg,7,1,626108
2021-04-04,Luxembourg,54,2,626108
2021-04-03,Luxembourg,204,3,626108
2021-04-02,Luxembourg,255,5,626108
2021-04-01,Luxembourg,223,1,626108
2021-03-31,Luxembourg,238,3,626108
2021-03-30,Luxembourg,388,3,626108
2021-03-29,Luxembourg,182,3,626108
2021-03-28,Luxembourg,26,3,626108
2021-03-27,Luxembourg,293,2,626108
2021-03-26,Luxembourg,290,0,626108
2021-03-25,Luxembourg,260,2,626108
2021-03-24,Luxembourg,298,7,626108
2021-03-23,Luxembourg,353,3,626108
2021-03-22,Luxembourg,165,5,626108
2021-03-21,Luxembourg,78,2,626108
2021-03-20,Luxembourg,206,2,626108
2021-03-19,Luxembourg,254,2,626108
2021-03-18,Luxembourg,281,8,626108
2021-03-17,Luxembourg,265,3,626108
2021-03-16,Luxembourg,296,7,626108
2021-03-15,Luxembourg,184,4,626108
2021-03-14,Luxembourg,49,3,626108
2021-03-13,Luxembourg,180,2,626108
2021-03-12,Luxembourg,191,7,626108
2021-03-11,Luxembourg,178,6,626108
2021-03-10,Luxembourg,264,2,626108
2021-03-09,Luxembourg,234,5,626108
2021-03-08,Luxembourg,144,4,626108
2021-03-07,Luxembourg,30,0,626108
2021-03-06,Luxembourg,141,6,626108
2021-03-05,Luxembourg,196,6,626108
2021-03-04,Luxembourg,186,6,626108
2021-03-03,Luxembourg,206,5,626108
2021-03-02,Luxembourg,268,2,626108
2021-03-01,Luxembourg,151,1,626108
2021-02-28,Luxembourg,53,0,626108
2021-02-27,Luxembourg,124,2,626108
2021-02-26,Luxembourg,202,1,626108
2021-02-25,Luxembourg,236,3,626108
2021-02-24,Luxembourg,195,2,626108
2021-02-23,Luxembourg,321,3,626108
2021-02-22,Luxembourg,180,1,626108
2021-02-21,Luxembourg,35,1,626108
2021-02-20,Luxembourg,170,3,626108
2021-02-19,Luxembourg,182,1,626108
2021-02-18,Luxembourg,217,3,626108
2021-02-17,Luxembourg,229,2,626108
2021-02-16,Luxembourg,268,5,626108
2021-02-15,Luxembourg,139,1,626108
2021-02-14,Luxembourg,39,3,626108
2021-02-13,Luxembourg,181,2,626108
2021-02-12,Luxembourg,157,0,626108
2021-02-11,Luxembourg,146,2,626108
2021-02-10,Luxembourg,198,2,626108
2021-02-09,Luxembourg,225,1,626108
2021-02-08,Luxembourg,141,1,626108
2021-02-07,Luxembourg,31,4,626108
2021-02-06,Luxembourg,158,2,626108
2021-02-05,Luxembourg,177,2,626108
2021-02-04,Luxembourg,180,1,626108
2021-02-03,Luxembourg,198,1,626108
2021-02-02,Luxembourg,203,2,626108
2021-02-01,Luxembourg,190,3,626108
2021-01-31,Luxembourg,34,1,626108
2021-01-30,Luxembourg,152,2,626108
2021-01-29,Luxembourg,158,4,626108
2021-01-28,Luxembourg,160,1,626108
2021-01-27,Luxembourg,138,4,626108
2021-01-26,Luxembourg,236,0,626108
2021-01-25,Luxembourg,119,3,626108
2021-01-24,Luxembourg,29,2,626108
2021-01-23,Luxembourg,122,0,626108
2021-01-22,Luxembourg,143,2,626108
2021-01-21,Luxembourg,119,1,626108
2021-01-20,Luxembourg,115,0,626108
2021-01-19,Luxembourg,227,2,626108
